"","K_sat","Q_sat","E_sym","L_sym","K_sym","Q_sym","R14","Lambda14"
"2267",205.95173495676,-86.763003614987,31.1183554497195,62.8473788385928,60.4754201040039,331.822367328092,11.8104249038659,347.040658376646
"2268",231.120849620579,-84.8704161017134,35.8923423493134,76.053142140621,58.1024742170412,232.804138596029,12.0893830233225,394.076085185019
"2269",247.440151189026,-122.768314132424,35.7506912269852,55.4863844072736,-49.3411609810317,634.101396750002,12.2473520008405,445.601985940001
"2270",260.683726288516,-171.408371657041,32.9727477397297,79.0350201978304,-3.55571185166859,-36.2750879617695,12.2594529354643,461.131512892039
"2271",266.200566418642,-81.6826597387227,30.5388079343579,52.6845791109427,-78.8728198523443,240.934063570966,12.3072337252028,512.089376063779
"2272",222.724987339312,-54.0366161649043,31.5888798448215,42.7899310211955,-98.950119370037,176.193275550865,11.9066601926244,392.910982198025
"2273",272.601062593306,-119.538144904579,29.3393564767399,37.07979848367,-164.732029612299,321.108532796687,11.8720819277624,402.538295970029
"2274",224.099068880736,-119.531069264234,33.7459854518951,48.1898672952703,-102.044573892323,159.846947092857,11.8602971589377,363.137788547279
"2275",220.122001448305,-104.733477562716,31.6650031809389,38.2231092635743,-100.122878842727,422.77496875971,11.9058474555347,394.943892765347
"2276",221.233666055731,-78.0649075595971,31.5118047980081,54.2549304097094,17.419357415252,619.259387230886,12.0652933969001,407.90135602352
"2277",209.459535678926,-107.113281093054,31.9606514557449,64.3318139121933,2.3669115053427,26.0622094677932,11.9028408318065,375.078512668881
"2278",236.836589716979,-93.4306213490125,33.9409831984214,43.1055565626108,-115.605857419226,135.964871131619,11.9052889834343,377.136831521799
"2279",235.183097498606,-78.4629997363131,33.3393577433729,44.3736296353226,-87.4686729717794,304.022911743553,12.1070212681029,433.001427594711
"2280",223.630669677979,-105.692001150058,34.2298075766794,38.4604147021617,-95.4538651492549,649.039552217031,12.0425142296846,413.729307141097
"2281",221.130880965147,-109.199718590931,34.3982495676729,48.9897985791471,-72.6202780870267,556.740935011327,12.0367669456301,402.475530643703
"2282",224.203017573995,-72.4138309096422,32.96177938989,49.1029909243808,-82.8750758230645,99.8225529024831,11.9745172643031,397.457470389344
"2283",249.684550870068,-90.1119663011224,33.1285282472493,49.9006409329466,-52.0773509987931,497.248529485868,12.3100630534858,484.62619523295
"2284",248.401202522064,-106.589723144439,33.386874353281,57.5474465042173,-39.0665376190161,536.831039108826,12.2918036150774,469.145698566646
"2285",220.366982617755,-55.7426141574521,33.5010975629573,60.2938862752743,-16.8139002369238,151.952315801238,12.1379940719163,424.113886089694
"2286",215.57418257267,-79.5490854636389,33.131384446395,55.9529258854893,-10.0417950257632,126.559736164674,12.0437212400695,405.217182417549
"2287",245.83672030897,-78.1772678932369,32.7514639813157,73.7476589780296,22.0898785750374,118.793218131213,12.2803101889261,469.004834039038
"2288",243.38819555125,-133.747340643943,31.6724218237758,43.4604276315162,-82.1533059641532,523.757698875212,12.1499171182072,449.132281528735
"2289",251.10595338205,-144.473576601841,32.6749034796019,62.3354430589179,-47.2557554791251,288.969353702062,12.2510563562544,459.482583412635
"2290",191.00042880724,-58.1017425402175,35.2706079255359,35.5447465477912,-135.174076819105,212.149909839173,11.3878153392908,272.94290516955
"2291",201.706387545764,-44.1162143049751,33.4767713688233,22.6157955296522,-120.800124295826,349.254025919776,11.5649286545702,326.861662458783
"2292",250.782906438436,-106.463372789503,32.0888368793125,54.9551658303091,-77.3727524051733,240.202971324118,12.2361307240901,467.994074823928
"2293",235.148341337033,-45.4089333459739,35.5323028955955,51.2759734806034,-101.860873499172,194.602279869707,12.1569024813203,433.717031894599
"2294",228.756994344397,-117.866963256999,29.8687457416842,45.8448104829853,-28.2994040941654,528.612783233381,12.0762120223248,441.478302251756
"2295",257.020855969534,-45.3571505638261,35.3404189837889,47.3195150880141,-110.864356244709,246.17873122102,12.2809315502164,468.134099046242
"2296",245.110029683575,-130.600645174521,34.1119015768359,64.9912203680815,23.8473834227837,750.224879614632,12.0773521090231,391.11510080979
"2297",222.358243750775,-65.4294907449606,33.6319867105622,61.1737587519235,-25.5163902426757,-31.3901075967398,12.108642965229,418.255533045495
"2298",248.12806393205,-105.230520517984,33.2133056753808,71.9912063461994,-8.90157054129925,72.3796869651694,12.2950245231334,464.187733049893
"2299",217.647852335859,-65.1262892976558,33.1592206164931,49.1021179522075,-63.8616822859687,113.128429314152,11.9875174459748,400.397588458023
"2300",273.206589259916,-174.815428717712,34.3661746884562,77.3881033462635,-24.6019939214944,67.8600236254915,12.3874504061302,482.756313473154
"2301",234.178651094183,-77.0373777037256,31.039001497178,61.0382692254554,-9.47166749249989,205.245260098999,12.1926237117439,461.252252438473
"2302",235.616595976499,-87.4357706904547,30.7656850399736,54.5172544851275,-31.0307528301691,295.299195652723,12.1756872047747,460.119448390317
"2303",203.143962974754,-73.311970772442,32.2789253861652,43.8130939287238,-34.6558890465744,457.822795837586,11.9447160789494,389.846565092419
"2304",242.694752898062,-112.773027797758,33.4447272630053,53.7329204589893,-106.987880732353,70.7328261760385,12.0242872474847,400.537468639703
"2305",209.382144575292,-80.0456524041844,32.2030115158337,53.5048205197341,13.0104905585914,273.76773986859,11.9927899396628,390.964685329182
"2306",231.479475532436,-122.193927906449,32.3979089591526,43.9956656594021,-82.2720579069102,272.763431494197,11.9921316966274,406.227145176496
"2307",224.474319618395,-97.9910578398342,33.6931364902119,44.4368205164496,-82.4639683414323,316.783405655616,12.0089861228072,405.028323473636
"2308",244.069580597723,-78.6041679845756,37.7281601201979,44.7234497908079,-181.331526470417,595.979018012616,12.1471085086572,428.66789648762
"2309",222.342676938431,-55.391680916205,33.749294951438,62.1586759868274,4.66251890483341,105.383115342146,12.15900001,426.859201684931
"2310",244.034765883602,-91.8976005232488,32.9387147011125,53.9379199058184,-92.5899132310949,52.1733426658518,12.1016600902574,422.348526674
"2311",206.524823220775,-74.2453687740651,31.5158284417198,58.1619302756137,36.6982227226597,281.292036297114,11.9556299487721,379.546981568744
"2312",239.312028234912,-100.024387550641,33.9210245765012,54.3296147087458,-60.1056529241387,356.310957837851,12.2076604935769,449.083500981449
"2313",239.321180825387,-94.8146428912332,30.7097932672084,55.3295275725076,-21.3930217203914,379.647189472271,12.2093836214588,468.425797379801
"2314",211.346135833647,-81.0574798829811,32.9550849587729,56.6897044458295,55.2442900413386,660.532348934885,11.8016951576611,330.630913599544
"2315",192.248406340969,-47.8341842028927,35.9943938594379,60.2727352222563,44.7324446448395,48.7773145835707,11.861475375951,347.3460198295
"2316",234.909814507269,-91.5065905295327,33.0150293498628,50.0005012631257,-60.886351394434,244.927829458651,12.1441633899041,439.753839025969
"2317",255.744383827621,-68.6560418758889,33.4377441018633,50.7853915272667,-94.4980385815449,158.105169662235,12.246101721196,469.190416669338
"2318",206.248798792174,-89.2345554890379,33.6312103560742,46.5238770985701,-41.6273075672312,439.133506710268,11.9374885682051,379.402762294317
"2319",216.627531287517,-113.278060083109,33.2725365926635,33.4158715850135,-111.786610545089,380.637750525949,11.7728996435803,360.349828431458
"2320",204.035594673821,-88.0281256451548,31.3334255280131,48.7980716953005,18.4386592918157,453.273489425217,11.8892818625283,366.654059009976
"2321",211.626119324948,-92.8329024263501,30.5804498898047,35.1138447719173,-107.043188339092,285.394368720392,11.6810979273828,350.088850748272
"2322",235.678372900572,-130.558409994258,36.539819476113,48.1554745308057,-112.979215476241,322.255220903555,12.0404916540831,401.057946598096
"2323",231.844245543749,-89.3597359875441,34.867865658679,70.6567832308372,14.3332417452224,399.957128985023,12.1222956158575,407.929857545741
"2324",234.284492502777,-100.87261336493,34.7117052640593,50.792689918095,-68.502913499996,339.261040132844,12.147387478781,432.807922257756
"2325",254.098797572592,-158.282185478904,33.1618466251634,55.0752277397408,-68.4090199045676,371.554199110315,12.23200001,456.769579778554
"2326",248.929195846593,-125.154930560617,32.8121950097224,58.8191567780239,-60.5691394746211,325.565624142751,12.25200001,460.336519826837
"2327",196.72776673749,-74.102332131456,33.1147144930031,47.4248319066766,1.70592524655315,439.137708158633,11.8491740236554,354.409429797942
"2328",228.79763771272,-92.8153597816682,30.7788463857915,53.2781068607383,-26.2158708104731,241.930688314191,12.1030832777636,442.316363249441
"2329",245.525678877937,-118.277040070787,29.8393802587309,51.0505497869211,-28.0350335416931,603.791630243126,12.23000001,481.122936693016
"2330",242.128921193316,-93.3894972315358,35.9509179015368,46.0755840879017,-82.5406476874424,405.796787274625,12.2086813318336,443.807581083854
"2331",225.671282063732,-63.9512383997336,32.1239094348009,53.7745396316605,-41.8822380986259,71.0130140881612,12.1058894841617,430.909037266556
"2332",263.533720614825,-118.567050396904,31.525695945228,41.4949100915698,-104.941553770902,774.977202240019,12.32211077815,508.467091125959
"2333",218.229139251293,-62.4390533147082,31.9226376768552,46.4102366607555,-53.9057114731037,272.759585980758,12.0474519530809,421.663542493824
"2334",244.433428433963,-122.525628309721,34.9653276177915,63.81111894811,-77.1427367390973,28.9879772882947,12.1700107918324,425.524339010837
"2335",236.205625528919,-101.021023915738,31.9227935433215,42.6945448921322,-94.0303846096048,435.774512968446,12.0940904192536,436.020283287368
"2336",226.650798483213,-90.2423007366577,35.3512441499747,64.3743540488836,20.1217286984635,298.370894400977,12.0996676615226,403.386581180568
"2337",252.735013770487,-28.9120655393334,36.8324501601385,46.7528678905421,-164.171258132399,297.101909433685,12.1820021381996,439.282359381362
"2338",216.9177766345,-23.1087166059157,33.9176781087283,36.810196081424,-102.217778575105,179.059821404295,11.8671816684367,378.750412676885
"2339",211.800710307477,-107.713630629142,33.9390458830776,52.0904848883019,-26.8347430889379,192.675438491505,11.9397541903328,376.651348342957
"2340",241.013735231806,-148.585694506336,34.5790489142051,59.3416071079531,-76.0184348272705,276.240000588424,12.1344573297929,421.956781510459
"2341",229.701269141705,-56.6343267067979,33.8982631206963,67.5729259718251,-13.5071317726657,20.9825157758822,12.2144586174191,445.645074090683
"2342",225.654707484356,-116.780437622416,33.6917446233568,56.3908397550496,-78.4851908294835,20.8691139084876,11.9385521584188,376.445396298583
"2343",218.684532914533,-72.8810174573572,32.423691997379,61.9352467790944,4.3564475711071,66.4246382288973,12.0969190349195,419.08978079732
"2344",222.334027371922,-96.8208246804201,34.7238766150602,42.8886550214275,-95.7075355593953,625.947831000826,12.0573106246226,413.580517153914
"2345",210.66881490808,-62.1488705089317,31.3223763634868,65.4323562429396,33.886493539833,96.4368014175431,12.0115637113806,404.199613807344
"2346",221.224985596465,-83.7959859328157,32.6376104758459,36.4316878166579,-101.784339545025,267.14946538067,11.8443273280593,375.62450861033
"2347",259.658549546702,-111.451269516638,29.8531874828282,46.5910349945605,-81.2560538144353,530.163310851386,12.2629231398898,506.443065928844
"2348",205.491791302454,-49.601381840061,32.8631729761367,46.5130498488862,-36.7857741518567,85.618210418103,11.9345038980389,386.861234926271
"2349",284.040559390286,-152.837038205116,34.3980579232822,62.7628221385048,-104.010014791611,262.977087597288,12.4346282142985,511.756672216433
"2350",241.005614825926,-120.907048904412,35.4471088287224,51.4164336343699,-134.641442491792,314.543719503213,12.0641421560637,407.568680131124
"2351",211.695558593641,-64.8912093217126,31.9946439673123,56.6347416278258,59.6672529854355,659.480786703711,11.8773158483656,352.02058977493
"2352",218.035237898985,-118.556867685462,34.0383296769617,65.5491566382332,-23.7134531381251,-10.7374105699038,11.9817478250859,380.370501236932
"2353",231.790488585693,-124.06428862615,33.3213196810711,50.8274022426075,-83.2962276802847,98.9655228850834,11.9635074921179,387.865350866105
"2354",252.369890683772,-113.422448030883,35.7045200108103,55.3722728817489,-132.524498689371,161.126278250686,12.133846914264,420.192377761898
"2355",257.899298634792,-97.689281467431,34.2574745328393,44.5383066875434,-171.196893436933,262.476672439074,11.9735262628833,394.393844880363
"2356",219.468268212871,-114.277130822489,32.9164784140589,65.2500609430729,-9.49995903009098,-40.1592989360894,12.0091559090681,392.330121275299
"2357",231.485210640461,-89.7784021603808,33.1485781182704,47.6641304973463,-49.4342291117869,588.687060358337,12.1746636949704,444.056436804102
"2358",243.341903027989,-139.062419706564,35.5002640973554,65.1406717209868,-15.1584805333509,309.705302970396,12.1802547607516,423.558688380418
"2359",285.81576350692,-158.89969593375,33.9041777528383,43.9340175401084,-165.867111317574,575.815074844824,12.2985309510773,488.329644762109
"2360",193.095723044771,-71.734076677966,32.6315835910123,37.4099814119201,-61.1393563319866,261.909123721399,11.7409133946071,348.801644425986
"2361",246.793896030007,-98.286470939497,31.6390955490183,54.1383970630144,-8.5849100543016,709.978670649288,12.287546787322,471.979402971258
"2362",232.735919696665,-39.4358334866371,33.991338333538,41.7490267846029,-141.281996127583,298.508701459764,11.9796418078494,401.924995932413
"2363",205.730244360348,-63.9430100380612,33.3287983295583,45.8418000034003,-20.1091031963702,221.226806231532,11.9699111576021,390.358653393636
"2364",252.607474061962,-85.6323397216137,35.0556265489138,79.0040613955483,7.40015354505206,140.379391681694,12.343340030073,466.131812398908
"2365",224.521140525628,-94.9701007345153,29.2002189036522,34.1386703333103,-113.618786291804,256.05800121165,11.6625360294927,358.521384864073
"2366",242.170993418213,-76.5235709843406,30.1630242087354,41.281230862206,-89.0756307374108,460.660344484277,12.1565203474277,466.776030638829
"2367",240.552363765478,-85.626950070051,31.5618385864209,35.5619464508509,-129.486172382308,593.794773598554,12.0670014185167,445.568509886943
"2368",233.512159073508,-96.4460346327334,31.2860262833131,64.3068729413543,-9.87958459406195,63.8939598390808,12.1494994455468,445.858161649296
"2369",204.442600441862,-91.9273681640493,34.6701999647108,62.0561940916948,26.3944132222936,-34.7661488969915,11.9038004513968,361.740368100812
"2370",281.005471178852,-107.243956133993,34.0300354029574,46.3530311337567,-133.382231059785,514.747280441061,12.3882426297451,507.462095195448
"2371",248.954954597029,-82.1775374834589,36.0360022894194,49.9890561790197,-105.433290254663,155.558818218229,12.1777606779993,437.512249793585
"2372",240.042601393643,-136.125035151014,34.2749325874412,63.7900936942408,-39.6638917323963,229.046294900731,12.1662288318298,428.446469290581
"2373",260.99213046039,-83.1909242649442,31.5764350988774,73.9602640886081,17.7148395609342,233.521915935763,12.392315745202,509.998380484771
"2374",227.508290408395,-94.1906936532544,30.8429832974352,47.6940918719561,-8.47961398212675,661.301288235919,12.1359031193611,437.020480477488
"2375",252.843175295844,-62.8752041759021,33.8687300730818,41.1027211989335,-142.578931709104,380.859626981591,12.13265749596,445.844034523311
"2376",215.164180109006,-30.6173955808048,33.0858945642584,63.0415788985931,3.48010532358862,-71.1347811399852,12.1276271804109,425.435450917178
"2377",204.986798637498,-71.9249609217256,34.1632850609765,40.3748115212698,-69.3450416073935,577.898689950841,11.9509744293111,389.964573396327
"2378",238.977745773283,-60.5875089122822,33.3233086229395,51.4582569372536,-75.490587660873,178.235121946816,12.1878188825592,448.937243793777
"2379",233.942299388177,-93.2559791881816,33.6913236112225,51.8882110280316,-88.7647923791407,209.692264305911,12.0905472044684,421.480288402245
"2380",248.946010803853,-92.4348894945287,31.4576340617094,61.5204016810572,40.4390595913805,749.976058321772,12.2540311197589,451.194224287223
"2381",191.978628606563,-51.1193226899444,31.421947187356,47.5407942462809,-15.0596694052031,236.29287284161,11.8735267578546,374.672072232554
"2382",202.529521314592,-97.4818552842762,33.216903188744,54.6947744782998,-36.132878643987,-3.15827562698883,11.8132190055606,349.939847924993
"2383",253.837758782968,-125.930424562248,35.6662098585792,63.7194514016248,-18.6942014663593,757.064359262454,12.2418726548496,435.474866283354
"2384",252.725401087299,-116.082964443128,36.4333677704839,68.5782122494661,-55.1589119313441,162.113817131824,12.3026146123134,456.516615921415
"2385",250.422676215149,-157.548183101418,34.5766026387968,69.5940976409724,-48.5503669018763,26.7404203170369,12.2066947307675,433.42689821076
"2386",237.044052488564,-97.8967352471375,32.6212807704602,37.0223247711225,-113.823232386751,366.20211000506,11.983522620218,412.312837536882
"2387",232.628844697967,-129.184539778938,34.2186508982082,56.7516822963153,-35.4969849986699,178.135595324648,12.099588862793,415.279388732186
"2388",221.973084380837,-80.1551524306778,33.2207508953966,67.004782906649,52.344658436141,469.65448096679,11.9942241772319,376.056147388502
"2389",254.663921926819,-92.5104295007235,29.7283660654086,47.4380187433494,-92.7860407072978,192.1181219613,12.1161380566949,462.265091997871
"2390",229.909528099042,-105.02068071831,29.3756134741837,44.1875568444667,-67.6052927718437,342.049893330506,12.0137141706227,436.022284633722
"2391",223.465982353872,-99.0019902687613,31.2454331302724,47.9912102816991,-42.6362109047769,460.289595496712,12.0853596760926,429.052729644024
"2392",232.90637125172,-120.351045605706,34.7066276983266,36.9738455388619,-116.216370977108,611.413928934368,12.0503855588843,418.630104776925
"2393",222.934016993606,-66.9528650326756,29.1027447195372,42.6581635881948,-52.5111249509261,264.968506148485,12.0045921929307,436.139051646083
"2394",264.938463996127,-159.136534476285,30.421912622948,48.3400040602414,-123.03569235749,108.408302304282,11.9437153927606,400.675018138768
"2395",256.97899396857,-86.8112191890493,33.08881741084,67.5057147665588,-42.6736212830434,52.1261271464678,12.362562390637,490.506020112251
"2396",215.466278382892,-79.8261589972863,33.4651027608903,29.7431488788146,-87.0687682233566,706.902517157929,12.0000672686493,415.35015268714
"2397",233.687239328953,-96.2302871080257,36.9173268909151,60.671464943409,-13.8711696368769,659.357884701774,12.1121004610527,400.192057860337
"2398",202.226975135178,-63.5081902213856,35.8751537129443,65.9891049705029,10.6180886180073,38.2168568957014,11.9425578058583,366.675859920047
"2399",231.724473339947,-119.489181985269,31.753080690037,52.9330829124528,-29.1636795623999,347.507215749611,12.1250506166175,432.594528575392
"2400",227.572140104143,-80.9047381299892,31.2534572598322,62.7555765542888,-17.3261419587026,54.2649018564303,12.1172835288918,438.131818880458
"2401",205.523934498553,-63.836325277467,30.6253484958303,55.6589339915271,-22.7488166446293,-51.5820572243467,11.8904396129238,386.2458567709
"2402",244.185394633081,-84.6136427370523,32.9600944237298,28.8852723442649,-155.698435639484,487.696269158294,11.8922557386435,400.006955279743
"2403",228.690328006997,-104.531559670046,30.0201073321393,60.9274900012244,-9.6307383584071,173.304394570246,12.1040324883466,438.031088953451
"2404",252.207399331903,-99.3063579924563,32.9423170354682,47.3077510474942,-121.704964949764,226.709061972937,12.1016484743535,432.732239575107
"2405",244.690939463351,-154.753252878969,34.0068383367003,40.7197291766265,-135.022463575281,377.129562541938,11.9510800350678,393.313895469399
"2406",230.594911316808,-112.178867600356,34.2651030743188,60.541540444829,-48.0584053123316,20.5772802807816,12.0823995899501,410.90524920829
"2407",219.98488462154,-104.078424121761,31.4722061949925,56.3761735017447,4.41785252454186,415.674635557833,12.0375668820108,401.805431288684
"2408",214.195105852385,-99.2947721618044,32.2977047107109,47.4583781668009,-51.3859167721655,364.490400082703,11.9795939371403,396.71854369394
"2409",237.202932362611,-102.463757688528,32.5819047839574,44.2794960283715,-101.916561980158,135.85752795633,11.9393538629683,389.073760839023
"2410",257.80851511087,-120.568140020299,33.7147476136466,54.0305850046747,-46.4635966434764,665.845028645496,12.3458092505484,482.590042855007
"2411",250.317053559589,-124.935920527482,35.521195340263,53.6391977671662,-98.9450497418762,179.660501554598,12.1703252310209,434.937212442839
"2412",209.080015133913,-49.5390250135425,35.7576949738054,56.2478995295868,-19.4547302527244,-20.8281167716521,12.0173322419926,392.326401383257
"2413",208.736039846313,-117.404081051976,35.3233992669463,69.5497066405292,-7.08557968379428,-12.0147586105544,11.8834121760202,351.31460079651
"2414",252.641552246659,-65.1090689765625,33.6415746315617,40.597751437326,-127.278517423816,210.774496689855,12.0601457112058,423.774116690705
"2415",213.681422994452,-80.6682008959023,34.1533275251117,47.9012865885946,-89.0579621667862,170.657182213071,11.8922606169838,373.56603060342
"2416",242.591089148255,-90.6836055386048,29.7445272318196,53.3462579858412,-48.5479703874799,209.832851041225,12.1771811826192,472.837000988914
"2417",247.73673313542,-123.615565927997,33.2153136414373,38.6864717272728,-159.089094955071,516.530708402188,12.002708678282,415.484161527685
"2418",236.515873890542,-90.6626962266228,33.911565907468,61.8312831781918,-66.9723577617406,34.8676481328307,12.1555693656013,431.288704459891
"2419",271.924045870415,-158.752768119314,34.8938194895054,48.7194902894201,-127.29043774875,663.161436485876,12.3429482581927,483.574484984158
"2420",265.534729724978,-168.487504258888,32.1504691784335,57.3478372124193,-89.1618631013837,200.277705086485,12.2466022670306,461.619342962976
"2421",230.900908750737,-65.0745646275848,32.8622642448695,50.7131363459522,-64.030387998374,98.6366386589833,12.1009742702679,430.071584555303
"2422",208.237220744921,-70.4149867863072,32.6734827904704,54.4228596157974,22.0193493159311,575.429183168389,11.9156343945127,364.171530868767
"2423",254.112461096211,-141.339710501035,33.5276231068525,52.2849885782811,-94.9405546623022,186.485484453913,12.1566227421074,439.110798035769
"2424",263.039800451444,-96.0352932686424,33.6246061074572,50.656288452577,-131.912787948832,255.195747287211,12.2195329746482,461.033705440406
"2425",220.680737772533,-96.5752736274209,34.0084913230262,50.1845556282976,-29.501880263704,403.000005083782,12.0623053292262,406.687476918758
"2426",234.549640549464,-120.532984207146,35.4503171549492,48.688253594214,-116.138083760138,111.752624038541,11.8995484911717,364.627485446736
"2427",249.675473353106,-103.78428384098,35.5791191495982,55.8553392258187,-57.189201355552,663.279746588753,12.2982970995553,463.997808790954
"2428",225.285532671571,-114.926693977487,33.8862938361249,49.2126732923146,-56.0658703572952,102.701045735307,11.9817900625819,389.343944202354
"2429",223.738087561521,-62.7331449534631,30.9251211144339,51.0195583770286,-45.3781803661728,180.128172810557,12.0666756761087,436.901352636356
"2430",255.145106758799,-157.356214698869,36.5145063652244,56.7028444116955,-139.210989183433,325.184576606486,12.1635996110013,427.266867941041
"2431",274.443750342032,-142.456964099895,37.3287905520223,65.6341648440649,-77.7073293670758,221.277621032638,12.4206346540405,489.782010975558
"2432",241.273949607385,-123.291771691678,31.7493207810329,43.1358728969297,-121.268495116743,332.506429063786,11.9840500255731,406.437813313383
"2433",229.325543082363,-133.838086461502,35.1418975496718,52.4644011866936,-99.490176772878,289.657463710984,12.005025222163,389.695346790368
"2434",217.433619356562,-97.6291323250688,34.7209926776078,50.8205318830373,-51.2622706635657,427.815414700325,12.0258312444642,397.498738128416
"2435",228.444217887088,-78.0630580738597,31.3557114170797,50.4664495765125,-23.501509891941,390.141324354681,12.1693005173929,451.090497976774
"2436",256.763156298361,-46.7639302587749,36.6811580681658,44.5867746497921,-204.383306453725,401.171121998731,12.0807900335792,418.462637610077
"2437",233.725552910367,-84.8035502761546,30.8345006206002,40.4489862753158,-90.6891480630654,290.966690834047,12.0072448554957,424.509476216876
"2438",212.347211015851,-56.392545648082,32.6279176959666,43.7260305204976,-69.0008326004237,202.072521228614,11.94403048244,395.975416481435
"2439",229.330996111237,-101.547408132552,32.8016700837572,40.570738936642,-45.7639356719167,691.583986905762,12.1371118246604,438.52698092308
"2440",235.670614376518,-97.0814938940954,35.1768032788672,53.3496414092671,-66.546774779899,245.437420511988,12.1585267143372,433.365388487774
"2441",184.521117993533,-45.9780840982779,33.1308509841011,30.0746442973465,-62.5753985020013,106.822661283829,11.5087211189589,304.806348311956
"2442",230.495334419047,-116.183905630635,32.7715780957883,55.204832182136,-7.18197936438338,457.465621962146,12.1131678341234,419.089615363223
"2443",244.614569699859,-92.9277821437454,32.4898085109873,56.5558209735547,-49.5779301096872,377.291130970734,12.2732573549851,471.357000291652
"2444",236.330406909062,-76.5368980128243,36.2433716224205,60.2035485005084,-80.1486972945414,41.3984967313884,12.1644883208514,428.10880127615
"2445",244.223644364301,-130.218329589723,32.0272465983727,50.2757277059857,-72.8413950298591,281.979253575255,12.1448040609004,443.756351295273
"2446",225.687650076003,-74.0249040775277,34.5766481041241,57.6284717552735,-14.9066259864443,104.47236108039,12.1459885185701,422.980674248476
"2447",234.260726856423,-96.289556592071,31.4469329388487,46.0994519777267,-86.2153129860681,204.97323215217,12.0251534557275,416.519066386069
"2448",285.438808526905,-103.121512950049,32.105958561583,58.1704351058453,-54.3217427712392,532.908416101459,12.5447071760089,561.423226535002
"2449",194.068359901108,-76.8891910332788,33.0714727717024,58.758474371926,1.50667770359067,-37.3092717316549,11.8260246860052,350.36605133485
"2450",219.340399483448,-92.7056448386771,33.5051450754984,40.7893953366457,-85.6981445006681,213.687501531797,11.8870945449808,375.230335376888
"2451",273.152441601911,-145.378955541084,34.9928933959273,53.8552311330364,-134.858648844,616.526021209031,12.370906043262,493.171729407145
"2452",237.123711143491,-62.0705192344712,33.260937324785,63.3050875178804,-36.6943090155484,102.157400129735,12.2524523725011,457.47960071483
"2453",232.562024180819,-61.9868648781027,33.6299023251569,46.9615029161316,-71.4413163110367,289.975943079105,12.1552587905151,439.037896136607
"2454",233.613209602226,-139.575355545949,33.0367679794121,37.9770389665331,-152.528827420964,374.926187420879,11.7550570429967,354.543346349632
"2455",213.61692157272,-102.223800479085,33.8383209852539,56.3301264966764,-22.2237789607215,126.901355123824,11.9755698909844,385.038862153789
"2456",219.424542953708,-101.362958508537,33.7102935918511,57.3131299620322,-19.9718381623696,37.1149150298462,12.0211451790679,395.144033454398
"2457",223.78659155597,-64.3752621500286,33.508557603266,52.4266989362775,-84.8313672046974,84.7016379475662,12.0074955620615,402.281550609024
"2458",228.251957441683,-58.4247799297808,31.0027974395936,49.3865894992729,-63.1460763673174,97.5568881271955,12.0638888600123,429.717940784297
"2459",252.702395351367,-148.231128826898,34.7393736186525,70.3699584475467,11.0948573448586,543.691103097641,12.1810035622806,416.88256698227
"2460",236.969900831352,-58.4759202074645,31.2216198240578,40.2801917580325,-111.100378917233,356.027264265171,12.0528495578874,433.548116973236
"2461",226.346683523622,-128.626580397305,35.040962113366,36.2442526336058,-144.373727075398,166.079668257836,11.4069575635726,267.339147845317
"2462",221.823503388435,-89.6168233605071,31.1549426356802,51.6357171494083,-42.6101055794853,271.396100942889,12.07100001,422.928853473487
"2463",253.230453240651,-116.292818767582,30.8052168148565,43.9631998178967,-59.1999529072181,757.561606774895,12.3077873742426,498.57677676337
"2464",248.675516468272,-128.241703885983,35.948552637246,63.6421444946978,-62.0978743785287,225.853904001928,12.2464671090281,447.370363477662
"2465",244.451363094811,-133.874335096699,32.625354836018,59.6147118080071,-61.3929685012226,48.9277958344761,12.1449498742915,429.197309470482
"2466",233.524651044766,-101.712519598884,34.0400721635014,42.4785950295344,-93.4992536892952,196.366292122875,11.9811922863557,398.663057480151
"2467",245.91229478017,-70.6680625611259,34.0632407046417,43.2024702378575,-122.475652731924,430.927539597939,12.1710619548488,453.471270237835
"2468",237.125401878137,-102.346272172513,36.1309547818537,57.2613883289356,-18.9241642429093,381.36418755653,12.1966971297365,431.439118002176
"2469",244.323516825977,-85.0323068775991,32.7255744719847,66.4688359820679,-32.0607347341679,-52.3869504332956,12.2628903142444,459.008232324422
"2470",205.829904207893,-74.6192259892637,32.1156308630558,50.1021735616554,-48.7329580945735,92.2909873872168,11.8844614712457,376.642916344516
"2471",251.943684126379,-55.922883239515,34.0990161183498,56.4120382176529,-75.637237037275,168.878539736551,12.3163005096862,478.163643390949
"2472",238.223792405465,-65.9324221366997,32.8150621569957,46.4307748454354,-82.4348111027161,131.758673591447,12.0940964553604,431.494820202391
"2473",228.158634784039,-107.491126856248,34.1811561363517,51.6947513932456,-67.5882332992094,530.090563912746,12.1101783467804,421.335169724221
"2474",264.843542847837,-132.373883299892,34.0687472028419,51.3209316686726,-119.912675939351,427.342327457694,12.2832141139475,474.675115317364
"2475",223.68550042445,-47.0724357113053,31.6684371323943,43.0370640481826,-92.4650138438765,128.372292954018,11.9183318315147,394.594228512262
"2476",209.329538871682,-69.5211829528873,33.0123812345098,57.518139780648,-6.07755915857445,-29.1946815689194,11.9897938975215,390.962002315654
"2477",222.901661840533,-94.7646159333289,32.2971619540175,43.9158010736375,-90.059440402584,275.014503861508,11.947469046875,398.10505078963
